pubmed_id,title,abstract,publication_year,publication_month,journal,authors,abstract_length,has_abstract,publication_date
41157241,Survival Outcomes in Hepatocellular Carcinoma: Experience from a Multidisciplinary Committee in Ecuador.,"Hepatic cancer is a world health concern due to its high lethality. The main risk factor worldwide is having hepatic cirrhosis. The etiology of hepatic cirrhosis has changed in recent years, with metabolic-associated steatotic liver disease (MASLD) becoming the leading cause, displacing hepatitis C and B viruses and alcoholic liver disease. It is of the utmost importance to develop screening programs in at-risk populations for early detection. The survival rate of HCC, as determined by a group of specialists or an interdisciplinary committee, is a challenge we have taken on in a public health hospital in Ecuador. This retrospective study identified 71 patients diagnosed with hepatocellular carcinoma, mostly middle-aged men with a history of liver cirrhosis. No significant association was found between the presence of cirrhosis, laboratory abnormalities, and survival. However, the identification by imaging vascular invasion and extrahepatic extension were associated. This study highlights that patients with liver lesions identified through HCC screening have a higher survival rate over a one-year follow-up period.",2025,Oct,"Life (Basel, Switzerland)",Enrique Carrera; Jaysoom Abarca; Johana Acuña; Mercedes Almagro; David Armas; Cinthya Borja; Wendy Calderón; Diana Chamorro; Daniel Garzon; Melina Gonzalez; Andrea Moreno; Mónica Proaño; Darwin Quevedo; Maritza Quishpe; Juan Fernando Salazar; Fabian Tulcanazo; Cecilia Trujillo; Gabriela Velalcazar,1131,True,2025-10-01
39720849,The Role of Exercise in Steatotic Liver Diseases: An Updated Perspective.,"The increasing prevalence of metabolic dysfunction-associated steatotic liver disease (MASLD), formerly known as non-alcoholic fatty liver disease (NAFLD), parallels the rise in sedentary lifestyles. MASLD is the most common form of steatotic liver disease (SLD), which represents the umbrella beneath which the vast majority of chronic liver diseases fall, including alcohol-related liver disease and their overlap. These conditions are the leading contributors to chronic liver disease, significantly impacting global morbidity and mortality. Despite the emergence of new pharmacotherapies, exercise represents the foundation of MASLD treatment. This review aims to provide an updated perspective on the role of exercise in the management of SLD, highlight its molecular and clinical benefits, and explore its benefits and safety in the stage of cirrhosis. Evidence from pre-clinical and clinical studies was reviewed to evaluate the impact of exercise on SLD (mainly MASLD), advanced chronic liver disease stages, and its relevance in the context of evolving therapies such as Resmetirom and incretin-based anti-obesity medications. Exercise remains a cornerstone intervention in the management of MASLD, with suggested benefits even for patients who have progressed to cirrhosis. Personalized exercise regimens should be prioritized for all patients, including those receiving pharmacotherapy. Further research is needed to refine exercise protocols and investigate their impact on histologic and clinical outcomes, as well as their potential synergistic effects with emerging treatments.",2025,Jan,Liver international : official journal of the International Association for the Study of the Liver,Iyiad Alabdul Razzak; Ahmed Fares; Jonathan G Stine; Hirsh D Trivedi,1593,True,2025-01-01
39609545,Therapeutic landscape of metabolic dysfunction-associated steatohepatitis (MASH).,"Metabolic dysfunction-associated steatotic liver disease (MASLD) and its severe subgroup metabolic dysfunction-associated steatohepatitis (MASH) have become a global epidemic and are driven by chronic overnutrition and multiple genetic susceptibility factors. The physiological outcomes include hepatocyte death, liver inflammation and cirrhosis. The first therapeutic for MASLD and MASH, resmetirom, has recently been approved for clinical use and has energized this therapeutic space. However, there is still much to learn in clinical studies of MASH, such as the scale of placebo responses, optimal trial end points, the time required for fibrosis reversal and side effect profiles. This Review introduces aspects of disease pathogenesis related to drug development and discusses two main therapeutic approaches. Thyroid hormone receptor-β agonists, such as resmetirom, as well as fatty acid synthase inhibitors, target the liver and enable it to function within a toxic metabolic environment. In parallel, incretin analogues such as semaglutide improve metabolism, allowing the liver to self-regulate and reversing many aspects of MASH. We also discuss how combinations of therapeutics could potentially be used to treat patients.",2025,Mar,Nature reviews. Drug discovery,Albert Do; Frhaan Zahrawi; Wajahat Z Mehal,1235,True,2025-03-01
41100481,Investigating the common genetic basis between inflammatory bowel disease and metabolic syndrome through genomic structural equation modeling.,"Inflammatory bowel disease (IBD) and metabolic syndrome (MetS) exhibit a complex interplay, with clinical evidence indicating an increasing incidence of their co-occurrence. However, current research lacks a systematic framework to model the pleiotropic genetic architecture linking gastrointestinal and liver-metabolic phenotypes, thereby hindering a comprehensive understanding of how multiple genetic risk factors converge to drive IBD-MetS comorbidity. This study employed genomic structural equation modeling (SEM) to integrate genome-wide association study (GWAS) summary datasets for IBD and MetS-related traits (body mass index, triglycerides, non-alcoholic fatty liver disease, hypertension, and type 2 diabetes), creating the multivariate GWAS summary datasets. Post-GWAS analytical approaches were subsequently utilized to assess risky loci, gene functionality, and tissue-specific regulatory networks, aiming to elucidate the pathological connections between chronic low-grade inflammation and the gut-liver-metabolic axis. Genomic SEM identified a shared latent genetic factor between IBD and MetS (Comparative Fit Index = 0.9864, Standardized Root Mean Square Residual = 0.0602). A total of 522 lead single nucleotide polymorphism (SNP) loci were identified, including 21 novel SNPs specific to the multivariate model that were not detected in univariate GWAS. Fine-mapping with SuSiE and FINEMAP identified 29 high-confidence causal SNPs. Integrating SNP fine-mapping with MAGMA, FUSION, and FOCUS analyses confirmed seven core genes. To the best of our knowledge, this study provides the first comprehensive characterization of the shared genetic architecture of IBD and MetS through a multivariate genetic model. The results deepen the understanding of the genetic mechanisms underlying IBD and MetS and offer potential therapeutic targets and a conceptual framework for developing interventions for cross-system diseases.",2025,01,PloS one,Pan Shen; Hao Xiong; Qing-Hua Luo; Yi-Fan Ding; Wei Ge; Wu Liao; Lei-Chang Zhang,1940,True,2025-01-01
36468574,Pharmacotherapeutic efficacy on noninvasive fibrosis progression in nonalcoholic fatty liver disease: a systematic review and network meta-analysis.,"Fibrosis impacts long-term outcomes among patients with nonalcoholic fatty liver disease (NAFLD). Due to well-documented flaws associated with liver biopsy, there has been a recent emphasis on prioritizing noninvasive testing over liver biopsy for the assessment of fibrosis. A comprehensive systematic review and frequentist random effects network meta-analysis was performed among randomized controlled trials reporting pharmacologic intervention in NAFLD. The primary endpoint was the absolute change in liver stiffness measurement (LSM) via elastography. Secondary endpoints included changes in noninvasive serologic tests including APRI, fibrosis-4 index, NAFLD fibrosis score, enhanced liver fibrosis (ELF) and FibroTest (FibroSure in the USA). Forty-five randomized controlled trials enrolling 6932 patients were identified for this network meta-analysis. Across the primary endpoint, firsocostat, semaglutide, montelukast, cilofexor plus firsocostat, obeticholic acid and diacerein (change in LSM via vibration controlled transient elastography), in addition to lubiprostone and pemafibrate (change in LSM via magnetic resonance elastography) were found to be the most effective and statistically significant treatment interventions. Similarly, the following interventions were determined to be most effective as compared to placebo among secondary endpoints: saroglitazar, lubiprostone, and obeticholic acid (change in APRI); saroglitazar, semaglutide, firsocostat and cilofexor plus firsocostat (change in ELF); obeticholic acid and belapectin [change in FibroTest/FibroSure]. This is the first systematic review and network meta-analysis reporting pharmacologic efficacy in the progression of fibrosis based on noninvasive testing among patients with NAFLD. Semaglutide, obeticholic acid, firsocostat, cilofexor plus firsocostat and lubiprostone were found to be the most effective treatments based on their consistent efficacy reproduced across multiple endpoints, both via elastography and noninvasive blood tests.",2023,Jan,European journal of gastroenterology & hepatology,Alexander J Kovalic; Martin Gozar; Ben L Da; David Bernstein; Sanjaya K Satapathy,2028,True,2023-01-01
37834051,Understanding the Relationship between Nonalcoholic Fatty Liver Disease and Thyroid Disease.,"The prevalence of hypothyroidism in patients with nonalcoholic fatty liver disease (NAFLD) is high (22.4%). Thyroid hormones (THs) regulate many metabolic activities in the liver by promoting the export and oxidation of lipids, as well as de novo lipogenesis. They also control hepatic insulin sensitivity and suppress hepatic gluconeogenesis. Because of its importance in lipid and carbohydrate metabolism, the involvement of thyroid dysfunction in the pathogenesis of NAFLD seems plausible. The mechanisms implicated in this relationship include high thyroid-stimulating hormone (TSH) levels, low TH levels, and chronic inflammation. The activity of the TH receptor (THR)-β in response to THs is essential in the pathogenesis of hypothyroidism-induced NAFLD. Therefore, an orally active selective liver THR-β agonist, Resmetirom (MGL-3196), was developed, and has been shown to reduce liver fat content, and as a secondary end point, to improve nonalcoholic steatohepatitis. The treatment of NAFLD with THR-β agonists seems quite promising, and other agonists are currently under development and investigation. This review aims to shine a light on the pathophysiological and epidemiological evidence regarding this relationship and the effect that treatment with THs and selective liver THR-β agonists have on hepatic lipid metabolism.",2023,Sep,International journal of molecular sciences,Paulina Vidal-Cevallos; Sofía Murúa-Beltrán Gall; Misael Uribe; Norberto C Chávez-Tapia,1338,True,2023-09-01
41140453,Effect of sleep apnoea interventions on multiple health outcomes: an umbrella review of meta-analyses of randomised controlled trials.,"Obstructive sleep apnoea (OSA) is a prevalent chronic condition that is associated with cardiometabolic and neurocognitive complications. While continuous positive airway pressure (CPAP) remains the first-line therapy, suboptimal adherence limits its effectiveness, highlighting the need to evaluate alternatives such as mandibular advancement devices (MADs), hypoglossal nerve stimulation (HNS), physical activity, different modalities of weight loss management including glucagon-like peptide-1 (GLP-1) agonists and combination therapies. We conducted an umbrella review to synthesise high-level evidence from meta-analyses of randomised controlled trials (RCTs) evaluating the efficacy, adherence, and safety of therapies used in patients with OSA. A comprehensive search was performed in PubMed, Embase, Web of Science, and the Cochrane Database of Systematic Reviews covering the period from January 1, 2017, to July 5, 2025. Eligible studies were meta-analyses published in English assessing interventions targeting key OSA outcomes, including changes in apnoea-hypopnoea index (AHI), Epworth Sleepiness Scale (ESS), quality of life (QoL), blood pressure (BP), treatment adherence, and safety. When multiple meta-analyses addressed the same intervention-outcome pair, the one including the highest number of RCTs was retained. Two reviewers independently screened studies and extracted data. Methodological quality was assessed using the AMSTAR 2 tool, and the certainty of evidence was evaluated using the GRADE framework. Meta-analyses published in languages other than English, those focusing on paediatric populations or interventions outside the scope of conventional OSA management, and meta-analyses that did not report any of the pre-specified outcomes/interventions of interest were excluded. The review protocol was registered in PROSPERO (CRD42023420729) and the Open Science Framework (https://osf.io/2jvsx). A total of 5571 meta-analyses were identified. Of these, 34 met the inclusion criteria, encompassing 230 RCTs and 36,353 participants (n = 26,058 [72.3%] male). GRADE assessment showed that 12 meta-analyses (35%) had evidence that was of low certainty, 23 (68%) provided moderate-certainty evidence, and only one (3%) provided evidence that was of high certainty. CPAP was the most effective treatment for reducing AHI (mean difference [MD] -30.7 events/h; standardised mean difference [SMD] -1.65, 95% confidence interval [CI] -1.87 to -1.43; low-certainty evidence), followed by GLP-1 receptor agonists (tirzepatide: MD -21.86 events/h; SMD -0.84, 95% CI -1.01 to -0.68; moderate-certainty evidence) and MADs (MD -11.91 events/h; SMD -0.73, 95% CI -14.25 to -9.75; low-certainty evidence). CPAP, wake stimulants, HNS, and myofunctional therapy significantly reduced daytime sleepiness (ESS score SMDs of -0.80 to -0.88; moderate-certainty evidence except for pitolisant and solriamfetol, which were supported by high-certainty evidence). Physical activity led to the greatest improvements in QoL (SMD 1.3, 95% CI 0.58 to 2.02; moderate-certainty evidence), while CPAP also showed modest benefits (SMD 0.16, 95% CI 0.11 to 0.21; critically low-certainty evidence). This umbrella review identified CPAP as the most effective intervention for reducing AHI and daytime sleepiness in patients with OSA, while physical activity yielded the greatest improvements in quality of life. Data on safety, long-term adherence, and combination therapies remain scarce, underscoring the need for more comparative and longitudinal research to support personalised treatment strategies. Data need to be interpreted in the context of several limitations, including those relating to the meta-analysis inclusion criteria and the quality of data in the meta-analyses themselves. None.",2025,Nov,EClinicalMedicine,Camille Figard; Raoua Ben Messaoud; Sébastien Baillieul; Marie Joyeux-Faure; Marie Destors; Renaud Tamisier; Charles Khouri; Jean-Louis Pépin,3793,True,2025-11-01
41058623,Novel obesity and metabolic indices better predict non-alcoholic fatty liver disease in elderly T2DM patients: evidence from cross-sectional and longitudinal analysis.,"The associations between obesity- and metabolism-related indices and the risk of non-alcoholic fatty liver disease (NAFLD) in elderly patients with type 2 diabetes mellitus (T2DM) remain unclear. This study aimed to investigate these associations and assess their predictive value for NAFLD in this high-risk population. A total of 789 elderly T2DM patients recruited between 2020 and 2022 were included in the cross-sectional analysis, and 382 patients without NAFLD were followed in the longitudinal cohort for a median of 25.37 months. Binary logistic regression and Cox models were used to assess associations between obesity- and metabolism-related indices and NAFLD risk. Kaplan-Meier curves, restricted cubic spline (RCS) models, subgroup analysis, and receiver operating characteristic (ROC) curves were applied to explore these relationships further. In the cross-sectional analysis, all obesity- and metabolic-related indices were significantly and positively associated with NAFLD risk, with odds ratio (OR) ranging from 1.014 (95% CI: 1.010-1.018) for LAP to 3.288 (95% CI: 2.414-4.533) for WHtR. RCS analysis revealed significant nonlinear associations for LAP, MetS scores, VAI, CMI, METS-IR, and ABSI. In the cohort analysis, 67 participants developed NAFLD, with an incidence rate of 8.35 per 100 person-years. Baseline LAP (HR = 3.10, 95% CI: 1.48-6.51), and MetS scores (HR = 4.26, 95% CI: 1.99-9.11) were independently associated with increased risk of incident NAFLD. Subgroup analysis demonstrated consistent positive associations across most subgroups. Time-dependent ROC analysis showed that LAP had the highest AUCs at 24 months (AUC = 0.725). The findings from cross-sectional and cohort studies collectively supported that MetS score and LAP may be the most effective predictive indicators for the risk of NAFLD among Chinese elderly T2DM Patients.",2025,01,Frontiers in medicine,Mingjie Xu; Yushuang Wei; Lingyu Ye; Boteng Yan; Shengzhu Huang; Zengnan Mo; Mingli Li,1875,True,2025-01-01
40159342,Concordance of vibration-controlled transient elastography and magnetic resonance elastography for fibrosis staging in patients with metabolic dysfunction-associated steatotic liver disease.,"To evaluate the concordance between vibration-controlled transient elastography (VCTE) and magnetic resonance elastography (MRE) for staging liver fibrosis and assessing hypothetical eligibility for resmetirom treatment in a cohort of patients with metabolic dysfunction-associated steatotic liver disease (MASLD). A secondary objective was to assess the performance of VCTE for liver fat quantification. This retrospective study included 103 patients (61 males; mean age 54.7 years) with suspected MASLD who underwent VCTE and MRI/MRE. The following parameters were extracted: liver stiffness (LS) from both techniques, controlled attenuation parameter (CAP) from VCTE, and MRI-proton density fat fraction (PDFF). Agreement and fibrosis stage distributions were assessed using Cohen's Kappa and McNemar's tests. ROC analysis assessed the performance of CAP against MRI-PDFF (considered the reference for steatosis). A significant difference was observed in assigned fibrosis stage distributions between VCTE and MRE across all combinations (F0-F1 vs F2-F4, F0-F2 vs F3-F4, F0-F3 vs F4, all p < 0.001) with fair to moderate agreement between modalities (Cohen's Kappa values 0.305-0.554). VCTE assigned a higher fibrosis stage in 42 patients (40.7%). Thirty-three vs eighteen patients were classified as F2-F3 (qualified for resmetirom treatment) with VCTE vs MRE (Cohen's Kappa 0.215), which was associated with estimated cost savings of $707,701/year with MRE. VCTE-CAP achieved AUCs of 0.547, 0.754, and 0.813 for diagnosing mild, moderate, and severe steatosis, respectively. VCTE and MRE have fair to moderate agreement for fibrosis staging, with VCTE tending to assign a higher fibrosis stage compared to MRE. VCTE-CAP reliably detects only severe steatosis. Question What is the agreement between VCTE and MRE in staging fibrosis in MASLD and identifying patients with F2-F3 disease? Findings Limited concordance was found between VCTE and MRE for staging liver fibrosis and identifying F2-F3 disease; VCTE tended to assign higher fibrosis stages compared to MRE. Clinical relevance MRE could represent the modality of choice for selecting patients with metabolic dysfunction-associated steatohepatitis for resmetirom therapy as it potentially offers high cost-savings compared to VCTE.",2025,Oct,European radiology,Anandita Mathur; Efe Ozkaya; Sonam Rosberger; Keith M Sigel; John T Doucette; Meena B Bansal; Bachir Taouli,2294,True,2025-10-01
41118356,Trichiasis with and without tarsal conjunctival scarring: A multi-country observational study.,"There has been discussion regarding the definition of the clinical sign trachomatous trichiasis (TT) for the purposes of determining elimination of trachoma as a public health problem, and whether the definition should include the presence of trachomatous scarring (TS). A multi-country observational study was conducted in Ethiopia, Uganda and Nigeria to assess whether TS grading by field graders using the WHO simplified system in trachoma surveys are comparable with expert grading of tarsal conjunctival scarring (TCS) using a detailed system. The primary outcome was the proportion of eyes graded as ""No TS"" in the surveys but with TCS from expert photographic grading (the negative predictive value, NPV). In Ethiopia, Uganda and Nigeria, 545 (438 trichiasis cases and 107 comparisons), 256 (156 trichiasis cases and 100 comparisons), and 468 (352 trichiasis cases and 116 comparisons) participants, respectively, were enrolled. In Ethiopia, among 111 trichiatic eyes graded ""No TS"" in the surveys, 103 (92.8%) had TCS in expert photo grading, NPV 7.2% (95% CI 3.2%-13.7%). In Uganda, among 28 trichiatic eyes graded ""No TS"" in the surveys, 19 (67.9%) had TCS in expert photo grading, NPV 32.1% (95% CI 15.9%-52.4%). In Nigeria, among 111 trichiatic eyes graded ""No TS"" in the surveys, 100 (90.1%) had TCS in expert photo grading, NPV 9.9% (95% CI 5.0%-17.0%). Across settings, among eyes misdiagnosed as ""No TS"" in the survey, 174/250 (69.6%) had extensive TCS (patches of scarring occupying ≥1/3 of the upper tarsal conjunctiva). Trichiatic eyes with TCS had more severe entropion, trichiasis, conjunctival inflammation, and corneal opacity than those without TCS. In all three settings, including TS to define a trichiasis ""trachomatous"" in a survey could result in the underestimation of the burden of TT. However, TCS can be effectively used to determine TT severity and management.",2025,01,PLOS global public health,Esmael Habtamu; Caleb Mpyet; Francis Mugume; Gladys Atto; Fikre Seife; Gilbert Baayenda; Sharone Backers; Ana Bakhtiari; Zerihun Tadesse; Scott D Nash; E Kelly Callahan; Scott Mcpherson; Emma M Harding-Esch; David Macleod; Michaela Kelly; Tom Millar; Victor Hu; Paul Courtright; Matthew Burton,1895,True,2025-01-01
41135093,Metabolic-Inflammatory Syndrome: Decoding the Metabolic-Immune Axis for Precision Intervention.,"Metabolic-inflammatory syndrome represents a major global health challenge, closely linked to diabetes, cardiovascular disease, obesity, and non-alcoholic fatty liver disease. The core of these disorders involves remodeling of metabolic pathways under nutritional stress and the ensuing chronic inflammatory vicious cycle. This review systematically examines the mechanisms by which metabolic reprogramming drives metabolic-inflammatory syndrome, revealing the significant role of the gut microbiota in this process. Furthermore, it evaluates current metabolic-inflammatory syndrome early-warning systems and proposes innovative therapeutic strategies precisely targeting the metabolic-immune axis, establishing a foundation for enhancing early detection and clinical intervention.",2025,Oct,Aging and disease,Simin Li; Yawei Shi; Chongge You,782,True,2025-10-01
41104209,Opportunistic case-finding of liver fibrosis in metabolic dysfunction-associated steatotic liver disease (MASLD) by leveraging integrated care pathways of type 2 diabetes.,,2025,Oct,Hepatobiliary surgery and nutrition,Andrew Makary; Diego Rojo; Laura Pagès; Clara Sabiote; Alba Jiménez-Masip; Juan M Pericàs,0,False,2025-10-01
41170420,"Gut microbiota heterogeneity in non-alcoholic fatty liver disease: a narrative review of drivers, mechanisms, and clinical relevance.","Non-alcoholic fatty liver disease (NAFLD), a prevalent metabolic disorder, is increasingly recognized as a complex condition influenced by gut microbiota dysbiosis. However, the heterogeneity in findings across studies has hindered the clinical translation of microbiota-based interventions. In this narrative review, we synthesize current evidence on gut microbial alterations in patients with NAFLD, with a focus on the sources of variability that contribute to inconsistent results. We included human studies (2000-2024) that compared gut microbiota profiles between NAFLD patients and healthy controls using 16S rRNA or metagenomic sequencing; key drivers of microbial changes include clinical factors (metabolic comorbidities, disease progression), biological variables (diet, genetics), and methodological biases (sequencing platform differences, diagnostic criteria variability). Emerging evidence highlights the role of non-bacterial components (fungi, viruses) in modulating bacterial communities and disrupting host metabolic pathways, exacerbating hepatic inflammation and lipid accumulation. To overcome current limitations, we propose integrating multi-omics approaches (metagenomics, metabolomics, and proteomics) with a longitudinal study design to capture dynamic microbiota-host interactions. Precision microbiota therapies, including strain-specific probiotics, engineered microbial consortia, and fecal microbiota transplantation tailored to individual dysbiosis profiles, are emerging as promising strategies for targeted interventions. Addressing these challenges is essential to identifying reliable microbial biomarkers and developing personalized strategies for NAFLD prevention and treatment. Future research should harmonize methodologies, validate causal mechanisms, and optimize microbiota-based therapies to bridge experimental findings and clinical application.",2025,01,Frontiers in microbiology,Ying Guo; Naisi Zhang; Dongmei Pei,1892,True,2025-01-01
41053609,Global prevalence of metabolic dysfunction-associated fatty liver disease in children and adolescents with overweight and obesity: a systematic review and meta-analysis.,"The prevalence of Metabolic Dysfunction-Associated Fatty Liver Disease (MAFLD) among children and adolescents with overweight and/or obesity is rising globally, reflecting increasing obesity rates and metabolic syndrome. This study aims to provide a comprehensive global estimate of MAFLD prevalence in this population. A systematic review and meta-analysis were conducted using data from PubMed, Embase, Medline, Cochrane Central Register of Controlled Trials (CENTRAL), and Web of Science, up to May 10, 2024. We included studies that diagnosed MAFLD in children and adolescents aged 1 to 19 years using histological, imaging, or blood biomarker evidence. The prevalence rates were analyzed, and subgroup analyses were performed based on continent, development status, time period, sample source, diagnostic technique, and body mass index (BMI). The analysis included 176 studies with a total of 57,058 participants. The global prevalence of MAFLD among children and adolescents with overweight and/or obesity was 41.2% (95% CI 39.7-44.6). Significant geographical variations were observed, with the highest prevalence in North America (43.6%) and the lowest in Africa (31.1%). Studies conducted after 2010 reported higher prevalence rates (42.5%) compared to those before 2010 (38.2%). Hospital-based studies showed the highest prevalence (42.5%), while community-based studies reported lower rates. Liver biopsy yielded the highest prevalence (51.2%) among diagnostic methods. The global prevalence of MAFLD in children and adolescents with overweight and/or obesity is alarmingly high. The study highlights significant geographical and methodological variations, underscoring the need for standardized diagnostic criteria and targeted public health interventions to address this growing epidemic.",2025,Oct,BMC gastroenterology,Shuangzhen Jia; Xiaolin Ye; Tianwei Wu; Zhaoxia Wang; Jie Wu,1802,True,2025-10-01
41028671,Analysis of the long-term impact of glucagon-like peptide-1 (GLP-1) receptor agonists for control of obesity and obesity-related comorbidities: a meta-analysis.,"GLP-1 receptor agonist medications are a promising new medical weight loss therapy and have been shown to reduce rates of obesity-related comorbidities. The aim of this meta-analysis was to examine the long-term effects of these medications. A meta-analysis was performed following PRISMA guidelines. Data were collected on weight change, type 2 diabetes, and hypertension prevalence with GLP-1 or placebo therapy in studies meeting inclusion criteria per study protocol. A total of 54 articles and 59,856 patients were included in this study. GLP-1-treated patients were noted to lose an average of 10.6% of total body weight (TBW) compared to placebo at 3.9%, with a peak occurring at 12-18 months of treatment. When subdivided into intention-to-treat and adherent patients, those maintaining medication use lost more weight at a peak of 12% TBW loss. Weight regain with medication discontinuation was found to occur within weeks at a rate of 0.55% original TBW per month. The incident rate of type 2 diabetes was reduced sevenfold by GLP therapy over placebo. Hypertension resolution was also noted to be higher in the GLP-1-treated patients at a peak of 23% reduction compared to 11% for placebo. GLP-1 medications are effective at weight reduction and can produce diabetes and hypertension remission. Medication adherence is critical for efficacy, and non-compliance dramatically reduces the impact of these therapies. Additionally, medication discontinuation results in rapid weight regain within weeks; however, longer-term data are needed to qualify the durability of GLP-1-mediated weight loss.",2025,Sep,Surgical endoscopy,Iwanger-I-Ter T Jia; Grace C Bloomfield; Mike Y Chen; Marcus H Cunningham; Dan E Azagury; Yewande R Alimi; Nicholas J Prindeze,1604,True,2025-09-01
